ConfirmDate,start,end,Amnat Charoen,Bangkok,Buriram,Chachoengsao,Chaiyaphum,Chanthaburi,Chiang Mai,Chiang Rai,Chonburi,Chumphon,Kalasin,Kanchanaburi,Khon Kaen,Krabi,Lampang,Lamphun,Loei,Lopburi,Mae Hong Son,Maha Sarakham,Mukdahan,Nakhon Nayok,Nakhon Pathom,Nakhon Phanom,Nakhon Ratchasima,Nakhon Sawan,Nakhon Si Thammarat,Narathiwat,Nong Bua Lamphu,Nong Khai,Nonthaburi,Pathum Thani,Pattani,Phang Nga,Phatthalung,Phayao,Phetchabun,Phetchaburi,Phitsanulok,Phra Nakhon Si Ayutthaya,Phrae,Phuket,Prachinburi,Prachuap Khiri Khan,Ratchaburi,Rayong,Roi Et,Sa Kaeo,Sakon Nakhon,Samut Prakan,Samut Sakhon,Samut Songkhram,Saraburi,Satun,Sisaket,Songkhla,Sukhothai,Suphan Buri,Surat Thani,Surin,Tak,Trang,Ubon Ratchathani,Udon Thani,Unknown,Uthai Thani,Uttaradit,Yala,Yasothon,Thailand
2020-01-29,2020-01-22,2020-01-28,1.2162761712744605,1.7666681769987587,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.0731918920034906,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.3158770362077958,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.3435549388665526,1.2162761712744605,1.2491677606446185,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.2162761712744605,1.728559294049016
2020-01-30,2020-01-23,2020-01-29,1.2162369907127466,1.4733919453489184,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.0776527347074216,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2692916180601879,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2986100618720153,1.2162369907127466,1.2181122922204906,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.2162369907127466,1.3960701012246397
2020-01-31,2020-01-24,2020-01-30,1.2162233317842002,1.7564809440492286,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.3513592575380002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.111465418474768,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.112073126278522,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2491175980844174,1.2162233317842002,1.2024347605880326,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.2162233317842002,1.581196332820451
2020-02-01,2020-01-25,2020-01-31,1.2162186292097301,1.5266214562286953,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.3434917450575798,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.1547912158224691,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.091566458544381,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2180957158433159,1.2162186292097301,1.1953578711172492,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.2162186292097301,1.408692799904945
2020-02-02,2020-01-26,2020-02-01,1.2162170274233688,1.2742063476414083,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.298589578757119,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.1857385058883474,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.1093904360526239,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2024292145837112,1.2162170274233688,1.0731458448855347,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.2162170274233688,1.1431361095386277
2020-02-03,2020-01-27,2020-02-02,1.2162164868590775,1.142403276921908,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2491110999096302,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2026598981468155,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.1416385439451706,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.1953560085766748,1.2162164868590775,1.0776366372389634,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.2162164868590775,1.04803215882576
2020-02-04,2020-01-28,2020-02-03,1.2162163059037163,0.9953368401030039,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2180936184081914,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.3513514510041291,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.210611312160238,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.0493456115055382,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.0731452831349502,1.2162163059037163,1.2349550564416139,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.3513514510041291,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.2162163059037163,1.0241055448547418
2020-02-05,2020-01-29,2020-02-04,1.2162162457593924,0.9863472317009637,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2024285269462662,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.343489127505547,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2140134357990886,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.066979689350524,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.0776364479524918,1.2162162457593924,1.2760087618340021,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.343489127505547,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.2162162457593924,1.0324881100777892
2020-02-06,2020-01-30,2020-02-05,1.2162162258954854,1.0084386525087035,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.1953557816972007,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2985887563576455,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2153818429349308,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.106776602263206,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.111459483978394,1.2162162258954854,1.267285993154036,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2985887563576455,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.2162162258954854,1.0441275256359142
2020-02-07,2020-01-31,2020-02-06,1.216216219372083,0.6927473168904515,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.0731452157643675,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.2491108459728841,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.2159089063541886,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.1528029461954834,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.1547890432640218,1.216216219372083,1.2362301442905355,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.2491108459728841,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,1.216216219372083,0.725289282585166
2020-02-08,2020-02-01,2020-02-07,1.2162162172406519,0.9749153706141309,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.0776364255625333,1.2162162172406519,1.3513513524896132,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2180935383648992,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.216105504452244,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.1849446346350416,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.317486373114819,1.2162162172406519,1.2130311589884921,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.583521599874369,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2162162172406519,1.2183780597079157
2020-02-09,2020-02-02,2020-02-08,1.2162162165474344,1.0744226461811914,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.1114594761713474,1.2162162165474344,1.3434890954243996,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.202428501248219,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.216177039848271,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2023591327262895,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.328600023933858,1.2162162165474344,1.2004902808597062,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.5391136463950277,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.2162162165474344,1.305010212419164
2020-02-10,2020-02-03,2020-02-09,1.2162162163229167,1.1354014547777032,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.1547890405150845,1.2162162163229167,1.298588746535809,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.1953557733748925,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162025578609765,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.210501528668334,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2928367658213822,1.2162162163229167,1.1946303106347511,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.4027194096476021,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2162162163229167,1.2756543225727734
2020-02-11,2020-02-04,2020-02-10,1.2162162162504766,0.8934245200834737,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.185737734862168,1.2162162162504766,1.2491108430094107,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.073145213333991,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.216211513731031,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2139743714806435,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.247019335572066,1.2162162162504766,1.0729059427714298,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.1760500900004023,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,1.2162162162504766,0.8216505858369605
2020-02-12,2020-02-05,2020-02-11,1.2162162162271855,0.8891790972035859,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2026596335145092,1.2162162162271855,1.2180935374499615,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.0776364247668646,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162146144471804,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.215368193552147,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2173402217659284,1.2162162162271855,1.077549503661949,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.1131455610207441,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,1.2162162162271855,0.786481880818751
2020-02-13,2020-02-06,2020-02-12,1.2162162162197192,0.9361114825231507,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2106112233009625,1.2162162162197192,1.2024285009599247,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.1114594758976555,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.216215675656149,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2159042030601288,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2021581471449805,1.2162162162197192,1.1114267572961238,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.1062997694544359,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,1.2162162162197192,0.8328192267294844
2020-02-14,2020-02-07,2020-02-13,1.2162162162173333,1.006628909051718,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2140134063639456,1.2162162162173333,1.1953557732830993,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.1547890404198973,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162160352620528,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2161039019407152,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.195259519535214,1.2162162162173333,1.1547767267992266,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.122464430553106,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,1.2162162162173333,0.9193227202602188
2020-02-15,2020-02-08,2020-02-14,1.2162162162165728,0.7076794661640035,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2153818332692936,1.2162162162165728,1.0731452133075945,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.185737734829942,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162161560722575,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.216176498988685,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.0731147115480384,1.2162162162165728,1.1857332650479155,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,0.9478762375452718,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,1.2162162162165728,0.4746363214353171
2020-02-16,2020-02-09,2020-02-15,1.2162162162163292,0.7404492754388804,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2159089032000294,1.2162162162163292,1.0776364247583414,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2026596335038937,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162161963524232,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162023768031753,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.0776257015363253,1.2162162162163292,1.2026580672334095,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,0.9632471033147676,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,1.2162162162163292,0.5077059550894737
2020-02-17,2020-02-10,2020-02-16,1.216216216216251,0.9144382846949866,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.21610550342803,1.216216216216251,1.111459475894759,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.2106112232975261,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.2162162096928484,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.2162114535529558,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.1114555485734774,1.216216216216251,1.210610687704902,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.0175722317473765,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,1.216216216216251,0.6623746420687393
